film.id,unique.id,sample.year,fest,fest.sect
f17466,f17466,2015,BERLINALE,Panorama
f17467,f17467,2015,BERLINALE,Panorama
f17468,f17468,2015,BERLINALE,Perspektive Deutsches Kino
f17469,f17469,2015,BERLINALE,Berlinale Shorts
f17470,f17470,2015,BERLINALE,Competition
f17473,f17473,2015,BERLINALE,Forum Expanded
f17474,f17474,2015,BERLINALE,Competition
tffnew1630,f17474,2015,TIFF,masters
f7803,f17474,2016,BERLINALE,Lola at Berlinale
f17475,f17475,2015,BERLINALE,Forum
idfnew1085,f17475,2015,IDFA,Best of Fests
f17476,f17476,2015,BERLINALE,Forum Expanded
f17478,f17478,2015,BERLINALE,Panorama
frnew698,f17478,2015,FRAMELINE,Documentary
f17482,f17482,2015,BERLINALE,Berlinale Special
f17484,f17484,2015,BERLINALE,Generation
f17487,f17487,2015,BERLINALE,Forum
f17488,f17488,2015,BERLINALE,Perspektive Deutsches Kino
f17489,f17489,2015,BERLINALE,Forum Expanded
f17490,f17490,2015,BERLINALE,Forum
f17493,f17493,2015,BERLINALE,Generation
f17494,f17494,2015,BERLINALE,Generation
f17495,f17495,2015,BERLINALE,Generation
f17496,f17496,2015,BERLINALE,Generation
f17497,f17497,2015,BERLINALE,Panorama
f17498,f17498,2015,BERLINALE,Forum
f17499,f17499,2015,BERLINALE,Generation
f17500,f17500,2015,BERLINALE,Panorama
f17503,f17503,2015,BERLINALE,Panorama
f17504,f17504,2015,BERLINALE,Forum Expanded
f17505,f17505,2015,BERLINALE,Forum
f7822,f17505,2016,BERLINALE,Lola at Berlinale
f17507,f17507,2015,BERLINALE,Forum
tffnew1823,f17507,2015,TIFF,contemporary world cinema
f17508,f17508,2015,BERLINALE,Perspektive Deutsches Kino
I1503692,f17509,2015,CLERMONT-FERRAND,International
f17509,f17509,2015,BERLINALE,Berlinale Shorts
f17510,f17510,2015,BERLINALE,Forum
f17511,f17511,2015,BERLINALE,Panorama
frnew722,f17511,2015,FRAMELINE,World Cinema
f17514,f17514,2015,BERLINALE,Forum Expanded
f17515,f17515,2015,BERLINALE,Forum
f17517,f17517,2015,BERLINALE,Perspektive Deutsches Kino
f17518,f17518,2015,BERLINALE,Perspektive Deutsches Kino
tffnew1257,f17522,2014,TIFF,doc
f17522,f17522,2015,BERLINALE,Panorama
f17523,f17523,2015,BERLINALE,Perspektive Deutsches Kino
f17524,f17524,2015,BERLINALE,Competition
tffnew1683,f17524,2015,TIFF,discovery
f17529,f17529,2015,BERLINALE,Panorama
f17530,f17530,2015,BERLINALE,Generation
f17533,f17533,2015,BERLINALE,Competition
f17534,f17534,2015,BERLINALE,Panorama
f17535,f17535,2015,BERLINALE,Forum
f17536,f17536,2015,BERLINALE,Generation
f17537,f17537,2015,BERLINALE,Berlinale Shorts
I1601994,f17537,2016,CLERMONT-FERRAND,Labo
f17540,f17540,2015,BERLINALE,Competition
f17542,f17542,2015,BERLINALE,Forum
tffnew1696,f17542,2015,TIFF,contemporary world cinema
frnew556,f17543,2014,FRAMELINE,NA
f17543,f17543,2015,BERLINALE,Generation
f17545,f17545,2015,BERLINALE,Generation
f17547,f17547,2015,BERLINALE,Berlinale Shorts
f17548,f17548,2015,BERLINALE,Berlinale Shorts
f17549,f17549,2015,BERLINALE,Forum
f17550,f17550,2015,BERLINALE,Forum
f17551,f17551,2015,BERLINALE,Forum
f17554,f17554,2015,BERLINALE,Forum
f17555,f17555,2015,BERLINALE,Generation
f17556,f17556,2015,BERLINALE,Berlinale Shorts
f17557,f17557,2015,BERLINALE,Forum Expanded
f17558,f17558,2015,BERLINALE,Generation
f17559,f17559,2015,BERLINALE,Berlinale Special
f17562,f17562,2015,BERLINALE,Berlinale Shorts
tffnew1287,f17563,2014,TIFF,sp
f17563,f17563,2015,BERLINALE,Berlinale Special
f17567,f17567,2015,BERLINALE,Generation
f17568,f17568,2015,BERLINALE,Generation
f17569,f17569,2015,BERLINALE,Berlinale Shorts
f17572,f17572,2015,BERLINALE,Berlinale Shorts
f17573,f17573,2015,BERLINALE,Panorama
frnew740,f17573,2015,FRAMELINE,World Cinema
f17574,f17574,2015,BERLINALE,Forum Expanded
f17575,f17575,2015,BERLINALE,Generation
tffnew1324,f17576,2014,TIFF,mast
f17576,f17576,2015,BERLINALE,Panorama
f17577,f17577,2015,BERLINALE,Generation
f17578,f17578,2015,BERLINALE,Generation
tffnew1742,f17578,2015,TIFF,tiff kids
f17579,f17579,2015,BERLINALE,Panorama
f17580,f17580,2015,BERLINALE,Forum
tffnew1346,f17581,2014,TIFF,cwc
f17581,f17581,2015,BERLINALE,Panorama
f17582,f17582,2015,BERLINALE,Competition
f17583,f17583,2015,BERLINALE,Competition
f17584,f17584,2015,BERLINALE,Panorama
f17585,f17585,2015,BERLINALE,Generation
f17586,f17586,2015,BERLINALE,Panorama
tffnew1333,f17587,2014,TIFF,sp
f17587,f17587,2015,BERLINALE,Panorama
f17588,f17588,2015,BERLINALE,Forum
f17589,f17589,2015,BERLINALE,Generation
f17590,f17590,2015,BERLINALE,Generation
f17591,f17591,2015,BERLINALE,Generation
tffnew1756,f17591,2015,TIFF,short cuts
f17592,f17592,2015,BERLINALE,Berlinale Shorts
f17594,f17594,2015,BERLINALE,Generation
f17596,f17596,2015,BERLINALE,Panorama
f17599,f17599,2015,BERLINALE,Generation
f17601,f17601,2015,BERLINALE,Panorama
tffnew1350,f17602,2014,TIFF,kid
f17602,f17602,2015,BERLINALE,Generation
f17603,f17603,2015,BERLINALE,Panorama
f17604,f17604,2015,BERLINALE,Berlinale Shorts
f17606,f17606,2015,BERLINALE,Panorama
f17607,f17607,2015,BERLINALE,Generation
I1601795,f17607,2016,CLERMONT-FERRAND,International
f17608,f17608,2015,BERLINALE,Panorama
f17610,f17610,2015,BERLINALE,Generation
f17611,f17611,2015,BERLINALE,Competition
f17613,f17613,2015,BERLINALE,Generation
f17614,f17614,2015,BERLINALE,Generation
f17616,f17616,2015,BERLINALE,Forum
f17617,f17617,2015,BERLINALE,Competition
f17618,f17618,2015,BERLINALE,Panorama
f17619,f17619,2015,BERLINALE,Forum
f17620,f17620,2015,BERLINALE,Generation
f17621,f17621,2015,BERLINALE,Forum Expanded
f17622,f17622,2015,BERLINALE,Perspektive Deutsches Kino
f17625,f17625,2015,BERLINALE,Panorama
frnew809,f17625,2015,FRAMELINE,World Cinema
f17626,f17626,2015,BERLINALE,Panorama
f17628,f17628,2015,BERLINALE,Berlinale Special
f17630,f17630,2015,BERLINALE,Berlinale Shorts
f17631,f17631,2015,BERLINALE,Forum Expanded
f17632,f17632,2015,BERLINALE,Generation
f17633,f17633,2015,BERLINALE,Perspektive Deutsches Kino
f17634,f17634,2015,BERLINALE,Generation
f17637,f17637,2015,BERLINALE,Berlinale Shorts
f17638,f17638,2015,BERLINALE,Perspektive Deutsches Kino
f17639,f17639,2015,BERLINALE,Generation
f17640,f17640,2015,BERLINALE,Generation
tffnew1405,f17641,2014,TIFF,disc
f17641,f17641,2015,BERLINALE,Panorama
frnew790,f17641,2015,FRAMELINE,World Cinema
f17642,f17642,2015,BERLINALE,Forum Expanded
f17643,f17643,2015,BERLINALE,Forum
f17646,f17646,2015,BERLINALE,Forum
f17648,f17648,2015,BERLINALE,Berlinale Shorts
f17649,f17649,2015,BERLINALE,Competition
tffnew1685,f17649,2015,TIFF,masters
f17650,f17650,2015,BERLINALE,Panorama
idfnew1243,f17650,2015,IDFA,Best of Fests
f17651,f17651,2015,BERLINALE,Competition
f17652,f17652,2015,BERLINALE,Forum
f17654,f17654,2015,BERLINALE,Berlinale Shorts
f17655,f17655,2015,BERLINALE,Generation
f17656,f17656,2015,BERLINALE,Forum
f17657,f17657,2015,BERLINALE,Generation
f17658,f17658,2015,BERLINALE,Generation
f17660,f17660,2015,BERLINALE,Forum
tffnew1853,f17660,2015,TIFF,wavelengths feature
tffnew1452,f17661,2014,TIFF,doc
f17661,f17661,2015,BERLINALE,Berlinale Special
f17664,f17664,2015,BERLINALE,Generation
f17665,f17665,2015,BERLINALE,Berlinale Special
f17667,f17667,2015,BERLINALE,Generation
tffnew1481,f17668,2014,TIFF,doc
f17668,f17668,2015,BERLINALE,Panorama
frnew829,f17668,2015,FRAMELINE,Documentary
f17669,f17669,2015,BERLINALE,Forum Expanded
f17672,f17672,2015,BERLINALE,Generation
f17673,f17673,2015,BERLINALE,Forum
idfnew1191,f17673,2015,IDFA,Masters
f17674,f17674,2015,BERLINALE,Generation
f17675,f17675,2015,BERLINALE,Panorama
idfnew1003,f17675,2015,IDFA,Best of Fests
f17676,f17676,2015,BERLINALE,Forum Expanded
f17678,f17678,2015,BERLINALE,Competition
frnew795,f17678,2015,FRAMELINE,World Cinema
f17679,f17679,2015,BERLINALE,Forum
f17680,f17680,2015,BERLINALE,Competition
tffnew1917,f17680,2015,TIFF,special presentations
f17681,f17681,2015,BERLINALE,Generation
f17682,f17682,2015,BERLINALE,Forum
f17683,f17683,2015,BERLINALE,Berlinale Special
f17686,f17686,2015,BERLINALE,Forum Expanded
f17687,f17687,2015,BERLINALE,Perspektive Deutsches Kino
f17688,f17688,2015,BERLINALE,Forum
f17689,f17689,2015,BERLINALE,Generation
f17691,f17691,2015,BERLINALE,Panorama
idfnew1303,f17691,2015,IDFA,Music Documentary
f17692,f17692,2015,BERLINALE,Berlinale Special
f17693,f17693,2015,BERLINALE,Generation
f17696,f17696,2015,BERLINALE,Competition
f17701,f17701,2015,BERLINALE,Panorama
f17702,f17702,2015,BERLINALE,Forum
f7703,f7703,2016,BERLINALE,Competition
f7707,f7707,2016,BERLINALE,Forum Expanded
f7708,f7708,2016,BERLINALE,Forum Expanded
f7710,f7710,2016,BERLINALE,Forum
f7711,f7711,2016,BERLINALE,Forum Expanded
f7712,f7712,2016,BERLINALE,Competition
f7713,f7713,2016,BERLINALE,Panorama
f7714,f7714,2016,BERLINALE,Forum
f7715,f7715,2016,BERLINALE,Berlinale Shorts
f7717,f7717,2016,BERLINALE,Forum Expanded
f7718,f7718,2016,BERLINALE,Lola at Berlinale
f7720,f7720,2016,BERLINALE,Generation
f7721,f7721,2016,BERLINALE,Berlinale Shorts
f7722,f7722,2016,BERLINALE,Panorama
f7723,f7723,2016,BERLINALE,Culinary Cinema
f7724,f7724,2016,BERLINALE,Berlinale Special
tffnew1949,f7724,2016,TIFF,masters
f7726,f7726,2016,BERLINALE,Panorama
f7727,f7727,2016,BERLINALE,Forum
f7728,f7728,2016,BERLINALE,Panorama
f7730,f7730,2016,BERLINALE,Generation
f7732,f7732,2016,BERLINALE,Forum
f7733,f7733,2016,BERLINALE,Berlinale Shorts
f7734,f7734,2016,BERLINALE,Berlinale Shorts
f7736,f7736,2016,BERLINALE,Forum
tffnew1979,f7736,2016,TIFF,special presentations
f7737,f7737,2016,BERLINALE,Forum Expanded
f7739,f7739,2016,BERLINALE,Forum
f7740,f7740,2016,BERLINALE,Generation
f7741,f7741,2016,BERLINALE,Berlinale Special
f7742,f7742,2016,BERLINALE,Generation
tffnew1996,f7742,2016,TIFF,short cuts
f7743,f7743,2016,BERLINALE,Competition
tffnew1587,f7744,2015,TIFF,discovery
f7744,f7744,2016,BERLINALE,Generation
f7745,f7745,2016,BERLINALE,Forum Expanded
f7746,f7746,2016,BERLINALE,Panorama
f7747,f7747,2016,BERLINALE,Forum Expanded
f7748,f7748,2016,BERLINALE,Culinary Cinema
f7750,f7750,2016,BERLINALE,Culinary Cinema
f7751,f7751,2016,BERLINALE,Generation
f7752,f7752,2016,BERLINALE,Competition
f7753,f7753,2016,BERLINALE,Generation
f7754,f7754,2016,BERLINALE,Forum
f7755,f7755,2016,BERLINALE,Competition
f7756,f7756,2016,BERLINALE,Forum Expanded
f7757,f7757,2016,BERLINALE,Competition
f7758,f7758,2016,BERLINALE,Generation
f7759,f7759,2016,BERLINALE,Berlinale Special
tffnew1602,f7760,2015,TIFF,special presentations
f7760,f7760,2016,BERLINALE,Lola at Berlinale
f7761,f7761,2016,BERLINALE,Forum Expanded
f7764,f7764,2016,BERLINALE,Berlinale Special
f7765,f7765,2016,BERLINALE,Generation
frnew854,f7765,2016,FRAMELINE,Short
f7766,f7766,2016,BERLINALE,Panorama
f7767,f7767,2016,BERLINALE,Berlinale Shorts
f7769,f7769,2016,BERLINALE,Generation
f7771,f7771,2016,BERLINALE,Forum
f7772,f7772,2016,BERLINALE,Berlinale Special
f7775,f7775,2016,BERLINALE,Panorama
tffnew1878,f7776,2015,TIFF,contemporary world cinema
f7776,f7776,2016,BERLINALE,Lola at Berlinale
f7777,f7777,2016,BERLINALE,Competition
f7778,f7778,2016,BERLINALE,Forum
tffnew2248,f7778,2016,TIFF,wavelengths feature
f7780,f7780,2016,BERLINALE,Lola at Berlinale
f7781,f7781,2016,BERLINALE,Perspektive Deutsches Kino
f7782,f7782,2016,BERLINALE,Berlinale Shorts
idfnew1074,f7783,2015,IDFA,Don't Blink: Robert Frank
f7783,f7783,2016,BERLINALE,Panorama
f7784,f7784,2016,BERLINALE,Forum
tffnew1766,f7786,2015,TIFF,documentary
f7786,f7786,2016,BERLINALE,Lola at Berlinale
f7787,f7787,2016,BERLINALE,Competition
tffnew1623,f7788,2015,TIFF,contemporary world cinema
f7788,f7788,2016,BERLINALE,"NATIVe - Indigenous Cinema"
f7789,f7789,2016,BERLINALE,Berlinale Shorts
f7790,f7790,2016,BERLINALE,Forum
f7791,f7791,2016,BERLINALE,Generation
f7792,f7792,2016,BERLINALE,Generation
f7793,f7793,2016,BERLINALE,Forum
f7794,f7794,2016,BERLINALE,Panorama
f7795,f7795,2016,BERLINALE,Generation
f7796,f7796,2016,BERLINALE,Generation
f7797,f7797,2016,BERLINALE,Generation
f7798,f7798,2016,BERLINALE,Lola at Berlinale
f7799,f7799,2016,BERLINALE,Generation
f7800,f7800,2016,BERLINALE,Forum Expanded
f7801,f7801,2016,BERLINALE,Berlinale Shorts
N1700644,f7801,2017,CLERMONT-FERRAND,National
f7802,f7802,2016,BERLINALE,Panorama
f7804,f7804,2016,BERLINALE,Forum Expanded
f7805,f7805,2016,BERLINALE,Forum
f7806,f7806,2016,BERLINALE,Forum Expanded
f7807,f7807,2016,BERLINALE,Forum
f7808,f7808,2016,BERLINALE,Berlinale Shorts
f7811,f7811,2016,BERLINALE,Competition
tffnew2038,f7811,2016,TIFF,masters
f7812,f7812,2016,BERLINALE,Generation
f7813,f7813,2016,BERLINALE,Competition
f7814,f7814,2016,BERLINALE,Lola at Berlinale
f7815,f7815,2016,BERLINALE,Generation
f7816,f7816,2016,BERLINALE,Panorama
f7817,f7817,2016,BERLINALE,Panorama
f7821,f7821,2016,BERLINALE,Forum
f7823,f7823,2016,BERLINALE,Forum
f7825,f7825,2016,BERLINALE,Competition
f7826,f7826,2016,BERLINALE,Berlinale Shorts
f7829,f7829,2016,BERLINALE,Perspektive Deutsches Kino
f7830,f7830,2016,BERLINALE,Forum
idfnew1404,f7830,2016,IDFA,Masters
f7832,f7832,2016,BERLINALE,Berlinale Shorts
I1704442,f7832,2017,CLERMONT-FERRAND,Labo
f7834,f7834,2016,BERLINALE,Panorama
tffnew1668,f7835,2015,TIFF,contemporary world cinema
f7835,f7835,2016,BERLINALE,Forum
f7838,f7838,2016,BERLINALE,Lola at Berlinale
f7839,f7839,2016,BERLINALE,Forum
f7840,f7840,2016,BERLINALE,Culinary Cinema
f7841,f7841,2016,BERLINALE,Panorama
f7842,f7842,2016,BERLINALE,Forum
f7843,f7843,2016,BERLINALE,Competition
idfnew1124,f7844,2015,IDFA,IDFA Competition for Dutch Documentary
f7844,f7844,2016,BERLINALE,Panorama
frnew887,f7844,2016,FRAMELINE,Documentary
f7845,f7845,2016,BERLINALE,Forum Expanded
f7846,f7846,2016,BERLINALE,Berlinale Shorts
tffnew1679,f7847,2015,TIFF,wavelengths feature
f7847,f7847,2016,BERLINALE,Forum Expanded
idfnew1419,f7847,2016,IDFA,The Quiet Eye
f7849,f7849,2016,BERLINALE,Generation
f7850,f7850,2016,BERLINALE,Generation
tffnew2147,f7850,2016,TIFF,tiff kids
f7851,f7851,2016,BERLINALE,Panorama
f7853,f7853,2016,BERLINALE,Panorama
frnew890,f7853,2016,FRAMELINE,World Cinema
f7854,f7854,2016,BERLINALE,Panorama
f7855,f7855,2016,BERLINALE,Panorama
f7857,f7857,2016,BERLINALE,Forum Expanded
f7858,f7858,2016,BERLINALE,Berlinale Shorts
I1700331,f7858,2017,CLERMONT-FERRAND,Labo
f7859,f7859,2016,BERLINALE,Forum Expanded
f7860,f7860,2016,BERLINALE,Forum
f7861,f7861,2016,BERLINALE,Panorama
f7862,f7862,2016,BERLINALE,Panorama
frnew892,f7862,2016,FRAMELINE,Documentary
idfnew1425,f7862,2016,IDFA,Best of Fests
f7863,f7863,2016,BERLINALE,Generation
f7864,f7864,2016,BERLINALE,Culinary Cinema
f7865,f7865,2016,BERLINALE,Competition
tffnew2245,f7865,2016,TIFF,special presentations
f7866,f7866,2016,BERLINALE,Generation
f7867,f7867,2016,BERLINALE,Forum Expanded
f7868,f7868,2016,BERLINALE,Panorama
f7869,f7869,2016,BERLINALE,Forum
f7870,f7870,2016,BERLINALE,Panorama
f7873,f7873,2016,BERLINALE,Panorama
f7874,f7874,2016,BERLINALE,Perspektive Deutsches Kino
f7875,f7875,2016,BERLINALE,Generation
f7876,f7876,2016,BERLINALE,Competition
tffnew2303,f7876,2016,TIFF,special presentations
f7878,f7878,2016,BERLINALE,Generation
f7879,f7879,2016,BERLINALE,Forum Expanded
f7880,f7880,2016,BERLINALE,Forum
f7882,f7882,2016,BERLINALE,Generation
f7883,f7883,2016,BERLINALE,Panorama
f7884,f7884,2016,BERLINALE,Forum
idfnew1564,f7884,2016,IDFA,Best of Fests
f7885,f7885,2016,BERLINALE,Perspektive Deutsches Kino
f7886,f7886,2016,BERLINALE,Generation
f7887,f7887,2016,BERLINALE,Generation
f7888,f7888,2016,BERLINALE,Forum
f7889,f7889,2016,BERLINALE,Generation
f7890,f7890,2016,BERLINALE,Generation
f7893,f7893,2016,BERLINALE,Berlinale Shorts
f7894,f7894,2016,BERLINALE,Berlinale Special
f7895,f7895,2016,BERLINALE,Panorama
tffnew1716,f7896,2015,TIFF,special presentations
f7896,f7896,2016,BERLINALE,Panorama
f7897,f7897,2016,BERLINALE,Competition
tffnew2276,f7897,2016,TIFF,contemporary world cinema
f7898,f7898,2016,BERLINALE,Forum
f7900,f7900,2016,BERLINALE,Forum
f7901,f7901,2016,BERLINALE,Forum Expanded
f7902,f7902,2016,BERLINALE,Panorama
idfnew1442,f7902,2016,IDFA,Best of Fests
f7903,f7903,2016,BERLINALE,Forum
f7904,f7904,2016,BERLINALE,Generation
f7905,f7905,2016,BERLINALE,Panorama
f7907,f7907,2016,BERLINALE,Perspektive Deutsches Kino
f7908,f7908,2016,BERLINALE,Competition
f7909,f7909,2016,BERLINALE,Berlinale Special
f7910,f7910,2016,BERLINALE,Forum Expanded
f7911,f7911,2016,BERLINALE,Forum Expanded
f7912,f7912,2016,BERLINALE,Generation
f7913,f7913,2016,BERLINALE,Berlinale Shorts
f7914,f7914,2016,BERLINALE,Forum Expanded
f7915,f7915,2016,BERLINALE,Generation
f7916,f7916,2016,BERLINALE,Panorama
f7917,f7917,2016,BERLINALE,Berlinale Special
idfnew1455,f7917,2016,IDFA,Best of Fests
f7918,f7918,2016,BERLINALE,Culinary Cinema
f7919,f7919,2016,BERLINALE,Generation
f7920,f7920,2016,BERLINALE,Forum
tffnew2327,f7920,2016,TIFF,contemporary world cinema
f7921,f7921,2016,BERLINALE,Berlinale Shorts
f7922,f7922,2016,BERLINALE,Generation
idfnew1178,f7923,2015,IDFA,IDFA Competition for Kids & Docs
f7923,f7923,2016,BERLINALE,Generation
f7924,f7924,2016,BERLINALE,Culinary Cinema
f7925,f7925,2016,BERLINALE,Berlinale Shorts
f7926,f7926,2016,BERLINALE,Forum Expanded
f7927,f7927,2016,BERLINALE,Panorama
frnew986,f7927,2016,FRAMELINE,World Cinema
f7929,f7929,2016,BERLINALE,Generation
f7930,f7930,2016,BERLINALE,Forum Expanded
f7932,f7932,2016,BERLINALE,Generation
f7933,f7933,2016,BERLINALE,Berlinale Shorts
f7934,f7934,2016,BERLINALE,Perspektive Deutsches Kino
f7936,f7936,2016,BERLINALE,Berlinale Shorts
I1700127,f7936,2017,CLERMONT-FERRAND,Labo
f7937,f7937,2016,BERLINALE,Culinary Cinema
f7938,f7938,2016,BERLINALE,Forum
tffnew1769,f7939,2015,TIFF,documentary
f7939,f7939,2016,BERLINALE,Forum
f7940,f7940,2016,BERLINALE,"NATIVe - Indigenous Cinema"
f7941,f7941,2016,BERLINALE,Competition
frnew847,f7941,2016,FRAMELINE,World Cinema
f7942,f7942,2016,BERLINALE,Panorama
f7943,f7943,2016,BERLINALE,Generation
frnew923,f7943,2016,FRAMELINE,World Cinema
f7944,f7944,2016,BERLINALE,Generation
f7946,f7946,2016,BERLINALE,Berlinale Shorts
f7947,f7947,2016,BERLINALE,Panorama
f7950,f7950,2016,BERLINALE,Forum
f7951,f7951,2016,BERLINALE,Generation
f7952,f7952,2016,BERLINALE,Forum
f7955,f7955,2016,BERLINALE,Competition
f7958,f7958,2016,BERLINALE,Panorama
tffnew1804,f7960,2015,TIFF,short cuts
f7960,f7960,2016,BERLINALE,Generation
f7962,f7962,2016,BERLINALE,Generation
f7963,f7963,2016,BERLINALE,Panorama
f7964,f7964,2016,BERLINALE,Panorama
f7965,f7965,2016,BERLINALE,Forum
f7967,f7967,2016,BERLINALE,Generation
f7968,f7968,2016,BERLINALE,Generation
f7969,f7969,2016,BERLINALE,Berlinale Shorts
idfnew1224,f7970,2015,IDFA,IDFA Competition for Kids & Docs
f7970,f7970,2016,BERLINALE,Generation
f7971,f7971,2016,BERLINALE,Competition
tffnew2028,f7971,2016,TIFF,contemporary world cinema
f7972,f7972,2016,BERLINALE,Generation
f7973,f7973,2016,BERLINALE,Panorama
f7974,f7974,2016,BERLINALE,Competition
f7975,f7975,2016,BERLINALE,Generation
tffnew1820,f7976,2015,TIFF,contemporary world cinema
f7976,f7976,2016,BERLINALE,Panorama
f7977,f7977,2016,BERLINALE,Forum Expanded
f7979,f7979,2016,BERLINALE,Panorama
tffnew2205,f7979,2016,TIFF,discovery
f7980,f7980,2016,BERLINALE,Forum
tffnew2229,f7980,2016,TIFF,wavelengths feature
f7981,f7981,2016,BERLINALE,Generation
f7982,f7982,2016,BERLINALE,Forum
f7983,f7983,2016,BERLINALE,Forum
idfnew1516,f7983,2016,IDFA,Best of Fests
f7984,f7984,2016,BERLINALE,Forum Expanded
tffnew1835,f7987,2015,TIFF,short cuts
f7987,f7987,2016,BERLINALE,Generation
f7989,f7989,2016,BERLINALE,Forum Expanded
f7990,f7990,2016,BERLINALE,Forum
f7991,f7991,2016,BERLINALE,Forum Expanded
f7992,f7992,2016,BERLINALE,Forum Expanded
f7993,f7993,2016,BERLINALE,Panorama
tffnew1873,f7995,2015,TIFF,documentary
f7995,f7995,2016,BERLINALE,Berlinale Special
f7996,f7996,2016,BERLINALE,Berlinale Special
f7997,f7997,2016,BERLINALE,Panorama
frnew911,f7997,2016,FRAMELINE,World Cinema
tffnew1874,f7998,2015,TIFF,city to city
f7998,f7998,2016,BERLINALE,Panorama
f7999,f7999,2016,BERLINALE,Forum Expanded
f8001,f8001,2016,BERLINALE,Forum Expanded
f8002,f8002,2016,BERLINALE,Forum
f8003,f8003,2016,BERLINALE,Forum Expanded
f8004,f8004,2016,BERLINALE,Berlinale Special
f8005,f8005,2016,BERLINALE,Culinary Cinema
f8006,f8006,2016,BERLINALE,Berlinale Special
f8008,f8008,2016,BERLINALE,Perspektive Deutsches Kino
f8009,f8009,2016,BERLINALE,Forum
f8010,f8010,2016,BERLINALE,Forum Expanded
f8011,f8011,2016,BERLINALE,Generation
f8012,f8012,2016,BERLINALE,Forum
f8013,f8013,2016,BERLINALE,Berlinale Shorts
f8014,f8014,2016,BERLINALE,Panorama
frnew963,f8014,2016,FRAMELINE,Documentary
f8017,f8017,2016,BERLINALE,Generation
f8018,f8018,2016,BERLINALE,Perspektive Deutsches Kino
f8019,f8019,2016,BERLINALE,Forum
f8020,f8020,2016,BERLINALE,Berlinale Shorts
f8021,f8021,2016,BERLINALE,Berlinale Shorts
f8022,f8022,2016,BERLINALE,Forum
f8023,f8023,2016,BERLINALE,Forum Expanded
f8026,f8026,2016,BERLINALE,Lola at Berlinale
f8027,f8027,2016,BERLINALE,Forum Expanded
f8028,f8028,2016,BERLINALE,Panorama
f8029,f8029,2016,BERLINALE,Perspektive Deutsches Kino
f8030,f8030,2016,BERLINALE,Generation
tffnew1925,f8031,2015,TIFF,special presentations
f8031,f8031,2016,BERLINALE,Berlinale Special
f8032,f8032,2016,BERLINALE,Panorama
f8033,f8033,2016,BERLINALE,Panorama
frnew979,f8033,2016,FRAMELINE,Documentary
idfnew1594,f8033,2016,IDFA,Masters
f8034,f8034,2016,BERLINALE,Perspektive Deutsches Kino
f8035,f8035,2016,BERLINALE,Generation
f8036,f8036,2016,BERLINALE,Panorama
f8038,f8038,2016,BERLINALE,Forum
f8039,f8039,2016,BERLINALE,Forum Expanded
f8040,f8040,2016,BERLINALE,Generation
