film.id,unique.id,sample.year,fest,fest.sect,imdb.id,title.mixed,prod.year,length.min,length,prod.country.1.en,prod.country.2.en,prod.country.3.en,prod.country.4.en,prod.country.5.en,prod.country.6.en,prod.country.7.en,regions.mena,regions.africa,regions.asia,regions.na,regions.eu,regions.la,regions.ocean,director.1,director.2,director.3,director.4,director.5,director.6,director.7,director.8,director.9,director.10,director.11,director.12,director.13,director.14,director.15,director.16,director.17,director.18,director.19,director.20,director.21,director.22,director.23,director.24,director.25,director.26,animt,doc,exp,fict,lgbtq,imdb.fest,retro.fest.sect,competition,genre,fest.first,fest.sect.first,sample.year.first,fest.show.delay.3year.and.more
f17304,f17304,2014,BERLINALE,Berlinale Shorts,tt3492944,as long as shotguns remain,2014.0,30.0,40 min. or shorter,France,,,,,,,0,0,0,0,1,0,0,caroline poggi, jonathan vinel,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.0,other films,1,0,0,other fiction,BERLINALE,Berlinale Shorts,2014,0.0
N1500321,f17304,2015,CLERMONT-FERRAND,National,tt3492944,as long as shotguns remain,2014.0,30.0,40 min. or shorter,France,,,,,,,0,0,0,0,1,0,0,caroline poggi, jonathan vinel,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.0,other films,1,0,0,other fiction,BERLINALE,Berlinale Shorts,2014,0.0
f17305,f17305,2014,BERLINALE,Perspektive Deutsches Kino,tt3453580,tape_13,2013.0,80.0,41 min. or longer,Germany,,,,,,,0,0,0,0,1,0,0,axel stein,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.0,other films,1,0,0,other fiction,BERLINALE,Perspektive Deutsches Kino,2014,0.0
f17306,f17306,2014,BERLINALE,Berlinale Shorts,tt3493308,taprobana,2014.0,24.0,40 min. or shorter,Portugal,Sri Lanka,Denmark,,,,,0,0,1,0,1,0,0,gabriel abrantes,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.0,other films,1,0,0,other fiction,BERLINALE,Berlinale Shorts,2014,0.0
tffnew1412,f17306,2014,TIFF,wl: feat,tt3493308,taprobana,2014.0,24.0,40 min. or shorter,Portugal,Sri Lanka,Denmark,,,,,0,0,1,0,1,0,0,gabriel abrantes,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.0,other films,1,0,0,other fiction,BERLINALE,Berlinale Shorts,2014,0.0
f17309,f17309,2014,BERLINALE,Forum,tt3476724,"the airstrip - decampment of modernism, part iii",2014.0,108.0,41 min. or longer,Germany,,,,,,,0,0,0,0,1,0,0,heinz emigholz,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,other films,1,0,0,other documentary,BERLINALE,Forum,2014,0.0
f17310,f17310,2014,BERLINALE,Panorama,tt2316868,the better angels,2013.0,94.0,41 min. or longer,United States,,,,,,,0,0,0,1,0,0,0,a. j edwards,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.0,other films,1,0,0,other fiction,BERLINALE,Panorama,2014,0.0
f17311,f17311,2014,BERLINALE,Generation,tt3326262,the dam keeper,2013.0,18.0,40 min. or shorter,United States,,,,,,,0,0,0,1,0,0,0,robert kondo, dice tsutsumi,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,1.0,other films,1,0,0,animation fiction,BERLINALE,Generation,2014,0.0
f17312,f17312,2014,BERLINALE,Forum,tt3077202,the darkside,2013.0,94.0,41 min. or longer,Australia,,,,,,,0,0,0,0,0,0,1,warwick thornton,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.0,other films,1,0,0,other fiction,BERLINALE,Forum,2014,0.0
f17315,f17315,2014,BERLINALE,Berlinale Special,tt2960450,the galapagos affair: satan came to eden,2013.0,120.0,41 min. or longer,United States,,,,,,,0,0,0,1,0,0,0,dayna goldfine, dan geller,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,other films,1,0,0,other documentary,BERLINALE,Berlinale Special,2014,0.0
f17317,f17317,2014,BERLINALE,Forum,tt3516976,the guests,2013.0,73.0,41 min. or longer,United States,,,,,,,0,0,0,1,0,0,0,ken jacobs,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.0,other films,1,0,0,other fiction,BERLINALE,Forum,2014,0.0
f17318,f17318,2014,BERLINALE,Panorama,tt3504824,the midnight after,2014.0,124.0,41 min. or longer,China,,,,,,,0,0,1,0,0,0,0,fruit chan,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.0,other films,1,0,0,other fiction,BERLINALE,Panorama,2014,0.0
f17320,f17320,2014,BERLINALE,Forum Expanded,,the sheikh imam project,2014.0,7.0,40 min. or shorter,Lebanon,,,,,,,1,0,0,0,0,0,0,gheith al-amine,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.0,other films,0,0,0,other fiction,BERLINALE,Forum Expanded,2014,0.0
f17321,f17321,2014,BERLINALE,Berlinale Special,tt2322641,the turning,2013.0,180.0,41 min. or longer,Australia,,,,,,,0,0,0,0,0,0,1,m. walsh, w. thornton, j. clerc, r. connolly, a. lucas, r. graham, a. page, t. ayres, c. mccarthy, s. page, s. gladwell, m. wasikowska, s. stone, d. wenham, j. auf der heide, j. kurzel, y. lifschitz, i. meadows,,,,,,,,,0.0,0.0,0.0,1.0,other films,1,0,0,other fiction,BERLINALE,Berlinale Special,2014,0.0
f17322,f17322,2014,BERLINALE,Berlinale Special,tt1976000,the two faces of january,2013.0,96.0,41 min. or longer,United Kingdom,United States,France,,,,,0,0,0,1,1,0,0,hossein amini,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.0,other films,1,0,0,other fiction,BERLINALE,Berlinale Special,2014,0.0
f17324,f17324,2014,BERLINALE,Panorama,,things people do,2014.0,109.0,41 min. or longer,United States,,,,,,,0,0,0,1,0,0,0,saar klein,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.0,other films,0,0,0,other fiction,BERLINALE,Panorama,2014,0.0
f17325,f17325,2014,BERLINALE,Forum,tt2481276,thou wast mild and lovely,2014.0,76.0,41 min. or longer,United States,,,,,,,0,0,0,1,0,0,0,josephine decker,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.0,other films,1,0,0,other fiction,BERLINALE,Forum,2014,0.0
f17327,f17327,2014,BERLINALE,Panorama,tt3210388,through a lens darkly: black photographers and the emergence of a people,2014.0,92.0,41 min. or longer,United States,,,,,,,0,0,0,1,0,0,0,thomas allen harris,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,LGBT*Q films,1,0,0,other documentary,BERLINALE,Panorama,2014,0.0
frnew625,f17327,2014,FRAMELINE,,tt3210388,through a lens darkly: black photographers and the emergence of a people,2014.0,92.0,41 min. or longer,United States,,,,,,,0,0,0,1,0,0,0,thomas allen harris,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,LGBT*Q films,1,0,0,other documentary,BERLINALE,Panorama,2014,0.0
f17328,f17328,2014,BERLINALE,Generation,tt3102480,tits,2013.0,16.0,40 min. or shorter,United Kingdom,,,,,,,0,0,0,0,1,0,0,alex winckler,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.0,LGBT*Q films,0,0,0,other fiction,BERLINALE,Generation,2014,0.0
f17329,f17329,2014,BERLINALE,Forum,tt2188220,daughters,2014.0,92.0,41 min. or longer,Germany,,,,,,,0,0,0,0,1,0,0,maria speth,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.0,other films,1,0,0,other fiction,BERLINALE,Forum,2014,0.0
f17330,f17330,2014,BERLINALE,Competition,tt3259474,stratos,2014.0,137.0,41 min. or longer,Greece,Germany,Cyprus,,,,,0,0,1,0,1,0,0,yannis economides,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.0,other films,1,0,1,other fiction,BERLINALE,Competition,2014,0.0
f17331,f17331,2014,BERLINALE,Forum,tt3481826,top girl or la deformation professionnelle,2014.0,94.0,41 min. or longer,Germany,,,,,,,0,0,0,0,1,0,0,tatjana turanskyj,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.0,other films,1,0,0,other fiction,BERLINALE,Forum,2014,0.0
f17332,f17332,2014,BERLINALE,Forum,tt3461274,"to singapore, with love",2013.0,70.0,41 min. or longer,Singapore,,,,,,,0,0,1,0,0,0,0,tan pin pin,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,other films,1,0,0,other documentary,BERLINALE,Forum,2014,0.0
f17334,f17334,2014,BERLINALE,Competition,tt3469964,blind massage,2014.0,114.0,41 min. or longer,China,France,,,,,,0,0,1,0,1,0,0,lou ye,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.0,other films,1,0,1,other fiction,BERLINALE,Competition,2014,0.0
f17335,f17335,2014,BERLINALE,Panorama,tt2661644,superegos,2014.0,94.0,41 min. or longer,Germany,Switzerland,Austria,,,,,0,0,0,0,1,0,0,benjamin heisenberg,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.0,other films,1,0,0,other fiction,BERLINALE,Panorama,2014,0.0
f17337,f17337,2014,BERLINALE,Forum,tt3489334,"and there we are, in the middle",2014.0,91.0,41 min. or longer,Austria,,,,,,,0,0,0,0,1,0,0,sebastian brameshuber,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,other films,1,0,0,other documentary,BERLINALE,Forum,2014,0.0
f17338,f17338,2014,BERLINALE,Panorama,tt2979432,unfriend,2014.0,93.0,41 min. or longer,Philippines,,,,,,,0,0,1,0,0,0,0,joselito altarejos,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.0,LGBT*Q films,1,0,0,other fiction,BERLINALE,Panorama,2014,0.0
f17339,f17339,2014,BERLINALE,Berlinale Shorts,tt2950006,noye's fludde,2013.0,35.0,40 min. or shorter,South Africa,,,,,,,0,1,0,0,0,0,0,mark dornford-may,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.0,other films,1,0,0,other fiction,BERLINALE,Berlinale Shorts,2014,0.0
f17340,f17340,2014,BERLINALE,Berlinale Shorts,tt3483780,a paradise,2013.0,14.0,40 min. or shorter,Cuba,,,,,,,0,0,0,0,0,1,0,jayisha patel,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,other films,1,0,0,other documentary,BERLINALE,Berlinale Shorts,2014,0.0
f17342,f17342,2014,BERLINALE,Generation,tt3509984,vasa,2013.0,7.0,40 min. or shorter,Latvia,,,,,,,0,0,0,0,1,0,0,janis cimmermanis,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,1.0,other films,1,0,0,animation fiction,BERLINALE,Generation,2014,0.0
f17343,f17343,2014,BERLINALE,Generation,tt3467294,winter morning,2013.0,19.0,40 min. or shorter,Faroe Islands,,,,,,,0,0,0,0,1,0,0,sakaris stora,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.0,LGBT*Q films,1,0,0,other fiction,BERLINALE,Generation,2014,0.0
f17344,f17344,2014,BERLINALE,Panorama,tt2474310,land of storms,2014.0,105.0,41 min. or longer,Hungary,Germany,,,,,,0,0,0,0,1,0,0,adam csaszi,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.0,LGBT*Q films,1,0,0,other fiction,BERLINALE,Panorama,2014,0.0
f17345,f17345,2014,BERLINALE,Generation,tt3089904,violet,2013.0,82.0,41 min. or longer,Belgium,Netherlands,,,,,,0,0,0,0,1,0,0,bas devos,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.0,other films,1,0,0,other fiction,BERLINALE,Generation,2014,0.0
f17346,f17346,2014,BERLINALE,Panorama,tt1382237,vulva 3.0,2014.0,78.0,41 min. or longer,Germany,,,,,,,0,0,0,0,1,0,0,claudia richarz, ulrike zimmermann,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,LGBT*Q films,1,0,0,other documentary,BERLINALE,Panorama,2014,0.0
f17347,f17347,2014,BERLINALE,Forum Expanded,,why life is worth living,2013.0,1.0,40 min. or shorter,Austria,,,,,,,0,0,0,0,1,0,0,friedl vom groller,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.0,other films,0,0,0,other fiction,BERLINALE,Forum Expanded,2014,0.0
f17348,f17348,2014,BERLINALE,Berlinale Shorts,tt3493858,washingtonia,2013.0,24.0,40 min. or shorter,Greece,,,,,,,0,0,0,0,1,0,0,konstantina kotzamani,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,other films,1,0,0,other documentary,BERLINALE,Berlinale Shorts,2014,0.0
f17350,f17350,2014,BERLINALE,Berlinale Special,tt3362914,we come as friends,2013.0,109.0,41 min. or longer,France,Austria,,,,,,0,0,0,0,1,0,0,hubert sauper,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,other films,1,0,0,other documentary,BERLINALE,Berlinale Special,2014,0.0
idfnew981,f17350,2014,IDFA,Masters,tt3362914,we come as friends,2013.0,109.0,41 min. or longer,France,Austria,,,,,,0,0,0,0,1,0,0,hubert sauper,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,other films,1,0,0,other documentary,BERLINALE,Berlinale Special,2014,0.0
f17351,f17351,2014,BERLINALE,Generation,tt2236092,come to my voice,2013.0,105.0,41 min. or longer,Turkey,Germany,France,,,,,0,0,1,0,1,0,0,huseyin karabey,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.0,other films,1,0,0,other fiction,BERLINALE,Generation,2014,0.0
f17352,f17352,2014,BERLINALE,Generation,tt3416742,what we do in the shadows,2014.0,86.0,41 min. or longer,New Zealand,United States,,,,,,0,0,0,1,0,0,1,taika waititi, jemaine clement,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.0,other films,1,0,0,other fiction,BERLINALE,Generation,2014,0.0
tffnew1515,f17352,2014,TIFF,mm,tt3416742,what we do in the shadows,2014.0,86.0,41 min. or longer,New Zealand,United States,,,,,,0,0,0,1,0,0,1,taika waititi, jemaine clement,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.0,other films,1,0,0,other fiction,BERLINALE,Generation,2014,0.0
f17354,f17354,2014,BERLINALE,Berlinale Shorts,,wonder,2013.0,8.0,40 min. or shorter,France,Japan,,,,,,0,0,1,0,1,0,0,mirai mizue,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.0,other films,0,0,0,other fiction,BERLINALE,Berlinale Shorts,2014,0.0
f17355,f17355,2014,BERLINALE,Competition,tt1456660,no man´s land,2013.0,117.0,41 min. or longer,China,,,,,,,0,0,1,0,0,0,0,ning hao,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.0,other films,1,0,1,other fiction,BERLINALE,Competition,2014,0.0
f17356,f17356,2014,BERLINALE,Berlinale Shorts,tt3289618,xenos,2013.0,13.0,40 min. or shorter,United Kingdom,Denmark,,,,,,0,0,0,0,1,0,0,mahdi fleifel,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,other films,1,0,0,other documentary,BERLINALE,Berlinale Shorts,2014,0.0
f17357,f17357,2014,BERLINALE,Panorama,tt3521442,journey to the west,2013.0,56.0,41 min. or longer,France,Taiwan,,,,,,0,0,1,0,1,0,0,tsai ming-liang,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.0,other films,1,0,0,other fiction,BERLINALE,Panorama,2014,0.0
tffnew1263,f17357,2014,TIFF,wl: feat,tt3521442,journey to the west,2013.0,56.0,41 min. or longer,France,Taiwan,,,,,,0,0,1,0,1,0,0,tsai ming-liang,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.0,other films,1,0,0,other fiction,BERLINALE,Panorama,2014,0.0
f17358,f17358,2014,BERLINALE,Panorama,tt3506934,night flight,2014.0,144.0,41 min. or longer,South Korea,,,,,,,0,0,1,0,0,0,0,leesong hee-il,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.0,LGBT*Q films,1,0,0,other fiction,BERLINALE,Panorama,2014,0.0
f17359,f17359,2014,BERLINALE,Panorama,tt3511164,the night,2014.0,95.0,41 min. or longer,China,,,,,,,0,0,1,0,0,0,0,zhou hao,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.0,LGBT*Q films,1,0,0,other fiction,BERLINALE,Panorama,2014,0.0
f17360,f17360,2014,BERLINALE,Panorama,tt2707858,yves saint laurent,2013.0,110.0,41 min. or longer,France,,,,,,,0,0,0,0,1,0,0,jalil lespert,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.0,LGBT*Q films,1,0,0,other fiction,BERLINALE,Panorama,2014,0.0
frnew653,f17360,2014,FRAMELINE,,tt2707858,yves saint laurent,2013.0,110.0,41 min. or longer,France,,,,,,,0,0,0,0,1,0,0,jalil lespert,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.0,LGBT*Q films,1,0,0,other fiction,BERLINALE,Panorama,2014,0.0
f17361,f17361,2014,BERLINALE,Forum,tt3012834,velvet terrorists,2013.0,87.0,41 min. or longer,Slovakia,Czechia,Croatia,,,,,0,0,0,0,1,0,0,peter kerekes, pavol pekarcik, ivan ostrochovsky,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,other films,1,0,0,other documentary,BERLINALE,Forum,2014,0.0
f17362,f17362,2014,BERLINALE,Perspektive Deutsches Kino,tt2723240,age of cannibals,2013.0,93.0,41 min. or longer,Germany,,,,,,,0,0,0,0,1,0,0,johannes naber,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.0,other films,1,0,0,other fiction,BERLINALE,Perspektive Deutsches Kino,2014,0.0
f17364,f17364,2014,BERLINALE,Competition,tt3032028,inbetween worlds,2014.0,103.0,41 min. or longer,Germany,,,,,,,0,0,0,0,1,0,0,feo aladag,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.0,other films,1,0,1,other fiction,BERLINALE,Competition,2014,0.0
f17365,f17365,2015,BERLINALE,Generation,tt4427076,14,2015.0,106.0,41 min. or longer,Russia,,,,,,,0,0,0,0,1,0,0,andrey zaytsev,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.0,other films,1,0,0,other fiction,BERLINALE,Generation,2015,0.0
f17367,f17367,2015,BERLINALE,Forum Expanded,,20 handshakes for peace,2014.0,5.0,40 min. or shorter,Palestinian Territories,Germany,,,,,,1,0,0,0,1,0,0,mahdi fleifel,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.0,other films,0,0,0,other fiction,BERLINALE,Forum Expanded,2015,0.0
f17368,f17368,2015,BERLINALE,Competition,tt3544082,45 years,2015.0,93.0,41 min. or longer,United Kingdom,,,,,,,0,0,0,0,1,0,0,andrew haigh,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.0,other films,1,0,1,other fiction,BERLINALE,Competition,2015,0.0
tffnew1532,f17368,2015,TIFF,special presentations,tt3544082,45 years,2015.0,93.0,41 min. or longer,United Kingdom,,,,,,,0,0,0,0,1,0,0,andrew haigh,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.0,other films,1,0,1,other fiction,BERLINALE,Competition,2015,0.0
f17370,f17370,2015,BERLINALE,Panorama,tt3685622,600 miles,2015.0,85.0,41 min. or longer,Mexico,,,,,,,0,0,0,0,0,1,0,gabriel ripstein,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.0,other films,1,0,0,other fiction,BERLINALE,Panorama,2015,0.0
f17371,f17371,2015,BERLINALE,Forum,,the boda boda thieves,2015.0,85.0,41 min. or longer,Uganda,South Africa,Kenya,Germany,,,,0,1,0,0,1,0,0,yes! that's us,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.0,other films,0,0,0,other fiction,BERLINALE,Forum,2015,0.0
f17372,f17372,2015,BERLINALE,Forum Expanded,tt4658778,acapella,2014.0,13.0,40 min. or shorter,Egypt,Germany,,,,,,1,0,0,0,1,0,0,islam safiyyudin mohamed,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.0,other films,1,0,0,other fiction,BERLINALE,Forum Expanded,2015,0.0
f17373,f17373,2015,BERLINALE,Generation,tt4326538,a confession,2015.0,9.0,40 min. or shorter,United Kingdom,,,,,,,0,0,0,0,1,0,0,petros silvestros,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.0,other films,1,0,0,other fiction,BERLINALE,Generation,2015,0.0
f17374,f17374,2015,BERLINALE,Competition,tt4374460,aferim!,2015.0,108.0,41 min. or longer,Romania,Bulgaria,Czechia,,,,,0,0,0,0,1,0,0,radu jude,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.0,other films,1,0,1,other fiction,BERLINALE,Competition,2015,0.0
f17376,f17376,2015,BERLINALE,Generation,tt3614318,agnes,2014.0,15.0,40 min. or shorter,Sweden,,,,,,,0,0,0,0,1,0,0,anja lind,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.0,other films,1,0,0,other fiction,BERLINALE,Generation,2015,0.0
f17377,f17377,2015,BERLINALE,Panorama,tt4275772,the sea is behind,2014.0,88.0,41 min. or longer,Morocco,,,,,,,1,0,0,0,0,0,0,hicham lasri,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.0,LGBT*Q films,1,0,0,other fiction,BERLINALE,Panorama,2015,0.0
f17378,f17378,2015,BERLINALE,Panorama,tt4253322,"love, theft and other entanglements",2015.0,93.0,41 min. or longer,Palestinian Territories,,,,,,,1,0,0,0,0,0,0,muayad alayan,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.0,other films,1,0,0,other fiction,BERLINALE,Panorama,2015,0.0
f17379,f17379,2015,BERLINALE,Competition,tt3306858,as we were dreaming,2015.0,117.0,41 min. or longer,Germany,France,,,,,,0,0,0,0,1,0,0,andreas dresen,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.0,other films,1,0,1,other fiction,BERLINALE,Competition,2015,0.0
f17380,f17380,2015,BERLINALE,Forum,tt3810248,the valley,2014.0,134.0,41 min. or longer,Lebanon,France,Germany,Qatar,United Arab Emirates,,,1,0,0,0,1,0,0,ghassan salhab,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.0,other films,1,0,0,other fiction,BERLINALE,Forum,2015,0.0
f17382,f17382,2015,BERLINALE,Panorama,tt2741564,angelica,2015.0,95.0,41 min. or longer,United States,,,,,,,0,0,0,1,0,0,0,mitchell lichtenstein,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.0,other films,1,0,0,other fiction,BERLINALE,Panorama,2015,0.0
f17383,f17383,2015,BERLINALE,Generation,tt3606698,antboy: revenge of the red fury,2014.0,84.0,41 min. or longer,Denmark,Germany,,,,,,0,0,0,0,1,0,0,ask hasselbalch,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.0,other films,1,0,0,other fiction,BERLINALE,Generation,2015,0.0
f17384,f17384,2015,BERLINALE,Berlinale Shorts,tt4433660,architektura,2015.0,15.0,40 min. or shorter,Germany,,,,,,,0,0,0,0,1,0,0,ulu braun,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.0,other films,1,0,0,other fiction,BERLINALE,Berlinale Shorts,2015,0.0
f17385,f17385,2015,BERLINALE,Berlinale Special,tt1545754,are you here,2013.0,114.0,41 min. or longer,United States,,,,,,,0,0,0,1,0,0,0,matthew weiner,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.0,other films,1,0,0,other fiction,BERLINALE,Berlinale Special,2015,0.0
f17388,f17388,2015,BERLINALE,Panorama,tt4118056,absence,2014.0,87.0,41 min. or longer,Brazil,Chile,France,,,,,0,0,0,0,1,1,0,chico teixeira,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.0,LGBT*Q films,1,0,0,other fiction,BERLINALE,Panorama,2015,0.0
f17391,f17391,2015,BERLINALE,Generation,tt4117082,so be it,2014.0,85.0,41 min. or longer,Thailand,,,,,,,0,0,1,0,0,0,0,kongdej jaturanrasmee,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,other films,0,0,0,other documentary,BERLINALE,Generation,2015,0.0
f17392,f17392,2015,BERLINALE,Berlinale Shorts,tt4132216,bad at dancing,2015.0,11.0,40 min. or shorter,United States,,,,,,,0,0,0,1,0,0,0,joanna arnow,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.0,LGBT*Q films,1,0,0,other fiction,BERLINALE,Berlinale Shorts,2015,0.0
f17393,f17393,2015,BERLINALE,Forum,tt4434336,balikbayan #1 memories of overdevelopment redux iii,2015.0,146.0,41 min. or longer,Philippines,,,,,,,0,0,1,0,0,0,0,kidlat tahimik,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.0,other films,1,0,0,other fiction,BERLINALE,Forum,2015,0.0
f17395,f17395,2015,BERLINALE,Forum Expanded,tt4794748,out on the street,2015.0,71.0,41 min. or longer,Egypt,,,,,,,1,0,0,0,0,0,0,jasmina metwaly, philip rizk,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,other films,1,0,0,other documentary,BERLINALE,Forum Expanded,2015,0.0
f17396,f17396,2015,BERLINALE,Forum,tt4427060,seashore,2015.0,83.0,41 min. or longer,Brazil,,,,,,,0,0,0,0,0,1,0,marcio reolon, filipe matzembacher,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.0,other films,1,0,0,other fiction,BERLINALE,Forum,2015,0.0
frnew778,f17396,2015,FRAMELINE,World Cinema,tt4427060,seashore,2015.0,83.0,41 min. or longer,Brazil,,,,,,,0,0,0,0,0,1,0,marcio reolon, filipe matzembacher,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.0,other films,1,0,0,other fiction,BERLINALE,Forum,2015,0.0
f17397,f17397,2015,BERLINALE,Forum,tt3835234,ben zaken,2014.0,90.0,41 min. or longer,Israel,,,,,,,1,0,0,0,0,0,0,efrat corem,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.0,other films,1,0,0,other fiction,BERLINALE,Forum,2015,0.0
f17400,f17400,2015,BERLINALE,Panorama,tt3904272,bizarre,2015.0,98.0,41 min. or longer,France,United States,,,,,,0,0,0,1,1,0,0,etienne faure,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.0,LGBT*Q films,1,0,0,other fiction,BERLINALE,Panorama,2015,0.0
f17401,f17401,2015,BERLINALE,Forum Expanded,tt4780804,black president,2015.0,86.0,41 min. or longer,Zimbabwe,South Africa,United Kingdom,,,,,0,1,0,0,1,0,0,mpumelelo mcata,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,other films,1,0,0,other documentary,BERLINALE,Forum Expanded,2015,0.0
