unique.id,imdb.id,title.mixed,prod.year,length.min,length,prod.country.1.en,prod.country.2.en,prod.country.3.en,prod.country.4.en,prod.country.5.en,prod.country.6.en,prod.country.7.en,regions.mena,regions.africa,regions.asia,regions.na,regions.eu,regions.la,regions.ocean,director.1,director.2,director.3,director.4,director.5,director.6,director.7,director.8,director.9,director.10,director.11,director.12,director.13,director.14,director.15,director.16,director.17,director.18,director.19,director.20,director.21,director.22,director.23,director.24,director.25,director.26,animt,doc,exp,fict,lgbtq,imdb.fest,retro.fest.sect,competition,genre,fest.first,fest.sect.first,sample.year.first,fest.show.delay.3year.and.more
106,tt1798091,a pretty funny story,2012,19,40 min. or shorter,Canada,NA,NA,NA,NA,NA,NA,0,0,0,1,0,0,0,"Morgan, Evan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,other films,1,0,0,other fiction,TIFF,short cuts canada: programme 1: 2012,2012,0
1060,tt2406138,the banquet of the concubine,2012,13,40 min. or shorter,France,Canada,Switzerland,NA,NA,NA,NA,0,0,0,1,1,0,0,Hefang Wei,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,1,other films,1,0,1,animation fiction,CLERMONT-FERRAND,National Competition,2013,0
1061,NA,the barrel,2013,11,40 min. or shorter,United Kingdom,Venezuela,NA,NA,NA,NA,NA,0,0,0,0,1,1,0,Anabel Rodríguez Ríos,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,other films,0,0,1,other documentary,IDFA,IDFA Competition For Kids And Docs,2013,0
1062,tt2674152,the battle of amfar,2013,40,40 min. or shorter,United States,NA,NA,NA,NA,NA,NA,0,0,0,1,0,0,0,Rob Epstein,Jeffrey Friedman,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,LGBT*Q films,1,0,0,other documentary,FRAMELINE,Showcase,2013,0
1063,tt0210987,the battle of the java sea,1995,135,41 min. or longer,Netherlands,NA,NA,NA,NA,NA,NA,0,0,0,0,1,0,0,Niek Koppen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,other films,1,0,0,other documentary,IDFA,IDFA Niek Koppen in Focus,2013,1
1064,tt3614278,the bed is broken,2013,24,40 min. or shorter,Romania,NA,NA,NA,NA,NA,NA,0,0,0,0,1,0,0,Raluca Racean Gorgos,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,other films,1,0,0,other documentary,IDFA,IDFA Paradocs,2013,0
1065,NA,the beginning,2012,6,40 min. or shorter,Russia,NA,NA,NA,NA,NA,NA,0,0,0,0,1,0,0,Eleonora Zbanke,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,LGBT*Q films,0,0,0,other documentary,FRAMELINE,Shorts: Fun In Girls Shorts,2013,0
1066,tt1924396,the best offer,2012,131,41 min. or longer,Italy,NA,NA,NA,NA,NA,NA,0,0,0,0,1,0,0,Giuseppe Tornatore,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,other films,1,0,0,other fiction,BERLINALE,Berlinale Special,2013,0
1067,tt0095250,the big blue,1988,136,41 min. or longer,France,NA,NA,NA,NA,NA,NA,0,0,0,0,1,0,0,Luc Besson,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,other films,1,0,0,other fiction,CANNES,Cinéma De La Plage,2013,1
1068,tt0070130,the big feast,1973,130,41 min. or longer,France,Italy,NA,NA,NA,NA,NA,0,0,0,0,1,0,0,Marco Ferreri,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,other films,1,1,0,other fiction,CANNES,Cannes Classics - Restored Prints,2013,1
1069,tt0056869,the birds,1963,120,41 min. or longer,United States,NA,NA,NA,NA,NA,NA,0,0,0,1,0,0,0,Alfred Hitchcock,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,other films,1,0,0,other fiction,CANNES,Cinéma De La Plage,2013,1
107,tt2191082,a promise,2013,95,41 min. or longer,Belgium,France,NA,NA,NA,NA,NA,0,0,0,0,1,0,0,Patrice Leconte,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,other films,1,0,0,other fiction,TIFF,Special Presentation,2013,0
1070,tt3031022,the bit player,2013,111,41 min. or longer,Philippines,NA,NA,NA,NA,NA,NA,0,0,1,0,0,0,0,Jeffrey Jeturian,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,other films,1,0,0,other fiction,TIFF,Contemporary World Cinema,2013,0
1071,NA,the blank stare,2013,15,40 min. or shorter,Netherlands,NA,NA,NA,NA,NA,NA,0,0,0,0,1,0,0,Gabriel Lester,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,other films,0,0,0,other documentary,IDFA,IDFA Paradocs: Amsterdam Art Weekend at IDFA,2013,0
1072,tt2132285,the bling ring,2012,90,41 min. or longer,United States,NA,NA,NA,NA,NA,NA,0,0,0,1,0,0,0,Sofia Coppola,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,other films,1,0,0,other fiction,CANNES,Un Certain Regard,2013,0
1073,tt2616880,the blue umbrella,2012,7,40 min. or shorter,United States,NA,NA,NA,NA,NA,NA,0,0,0,1,0,0,0,Saschka Unseld,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,1,other films,1,0,0,animation fiction,BERLINALE,Generation,2013,0
1074,NA,the brick,2013,15,40 min. or shorter,Myanmar (Burma),Poland,NA,NA,NA,NA,NA,0,0,1,0,1,0,0,Htoo Tay Zar,Htuu Lou Rae,Min Thu Aung,Yan Naing Ko,Zin No No Zaw,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,other films,0,0,0,other documentary,IDFA,IDFA Focus: Emerging Voices from Southeast Asia,2013,0
1075,tt2024519,the broken circle breakdown,2012,111,41 min. or longer,Belgium,Netherlands,NA,NA,NA,NA,NA,0,0,0,0,1,0,0,Felix van Groeningen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,other films,1,0,0,other fiction,BERLINALE,Panorama,2013,0
1076,tt2025682,the buried,2012,13,40 min. or shorter,United States,NA,NA,NA,NA,NA,NA,0,0,0,1,0,0,0,Jonathan Pope Evans,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,LGBT*Q films,1,0,0,other documentary,FRAMELINE,Shorts: Blood in the Grass,2013,0
1077,tt0461743,the burnt theatre,2005,83,41 min. or longer,Cambodia,France,NA,NA,NA,NA,NA,0,0,1,0,1,0,0,Rithy Panh,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,other films,1,1,0,other documentary,IDFA,IDFA Rithy Panh Retrospective,2013,1
1078,tt1783386,the cabin man,2007,7,40 min. or shorter,India,NA,NA,NA,NA,NA,NA,0,0,1,0,0,0,0,Ashish Pandey,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,other films,0,0,0,other fiction,CLERMONT-FERRAND,Inde,2013,1
1079,tt2926868,the call,2013,25,40 min. or shorter,Netherlands,NA,NA,NA,NA,NA,NA,0,0,0,0,1,0,0,Reber Dosky,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,other films,1,0,1,other documentary,IDFA,IDFA Competition For Student Documentary,2013,0
108,tt2988272,a random desi romance,2013,150,41 min. or longer,India,NA,NA,NA,NA,NA,NA,0,0,1,0,0,0,0,Maneesh Sharma,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,other films,1,0,0,other fiction,TIFF,Gala Presentation,2013,0
1080,tt2411684,the campaign,2013,72,41 min. or longer,United States,NA,NA,NA,NA,NA,NA,0,0,0,1,0,0,0,Christie Herring,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,LGBT*Q films,1,0,0,other documentary,FRAMELINE,Documentaries,2013,0
1081,tt2106685,the chair,2012,12,40 min. or shorter,United States,NA,NA,NA,NA,NA,NA,0,0,0,1,0,0,0,Grainger David,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,other films,1,0,0,other fiction,CANNES,in competition - short films,2012,0
1082,tt3069670,the chaperone 3d,2013,11,40 min. or shorter,Canada,NA,NA,NA,NA,NA,NA,0,0,0,1,0,0,0,Fraser Munden,Neil Rathbone,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,1,other films,1,0,0,animation documentary,TIFF,Short Cuts Canada,2013,0
1083,tt0038409,the chase,1946,88,41 min. or longer,United States,NA,NA,NA,NA,NA,NA,0,0,0,1,0,0,0,Arthur Ripley,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,other films,1,1,0,other fiction,BERLINALE,Retrospective,2013,1
1084,tt2401104,the chase,2012,5,40 min. or shorter,France,NA,NA,NA,NA,NA,NA,0,0,0,0,1,0,0,Philippe Gamer,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,1,other films,1,0,0,animation fiction,CLERMONT-FERRAND,"Ecoles, Festival Partners, Polar SNCF",2013,0
1085,tt3274676,the coal miner's day,2013,80,41 min. or longer,France,NA,NA,NA,NA,NA,NA,0,0,0,0,1,0,0,Gaël Mocaër,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,other films,1,0,1,other documentary,IDFA,IDFA Competittion For First Appearance; IDFA Focus: Green Screen,2013,0
1086,tt2088924,the cold lands,2012,100,41 min. or longer,United States,NA,NA,NA,NA,NA,NA,0,0,0,1,0,0,0,Tom Gilroy,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,other films,1,0,0,other fiction,BERLINALE,Generation,2013,0
1087,tt2616720,the companion,2012,20,40 min. or shorter,Peru,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,Alvaro Delgado Aparicio L.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,LGBT*Q films,1,0,0,other fiction,FRAMELINE,Shorts: Worldly Affairs,2013,0
1088,tt3164988,the condemned,2013,80,41 min. or longer,Russia,United Kingdom,NA,NA,NA,NA,NA,0,0,0,0,1,0,0,Nick Read,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,other films,1,0,0,other documentary,IDFA,IDFA Best of Fests,2013,0
1089,tt2222912,the creator,2012,40,40 min. or shorter,United Kingdom,NA,NA,NA,NA,NA,NA,0,0,0,0,1,0,0,Al Holmes,Al Taylor,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,1,other films,1,0,1,experimental fiction,CLERMONT-FERRAND,Lab Competition,2013,0
109,tt2555176,a self-made man,2013,57,41 min. or longer,United States,NA,NA,NA,NA,NA,NA,0,0,0,1,0,0,0,Lori Petchers,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,LGBT*Q films,1,0,0,other documentary,FRAMELINE,Documentaries,2013,0
1090,tt0481499,the croods,2013,90,41 min. or longer,United States,NA,NA,NA,NA,NA,NA,0,0,0,1,0,0,0,Kirk DeMicco,Chris Sanders,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,other films,1,0,0,other fiction,BERLINALE,Competition (out of competition),2013,0
1091,tt2173658,the curse,2012,16,40 min. or shorter,United Kingdom,Morocco,NA,NA,NA,NA,NA,1,0,0,0,1,0,0,Fyzal Boulifa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,other films,1,0,1,other fiction,CLERMONT-FERRAND,International Competition,2013,0
1092,tt2512582,the dark matter of love,2012,93,41 min. or longer,United Kingdom,NA,NA,NA,NA,NA,NA,0,0,0,0,1,0,0,Sarah McCarthy,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,other films,1,0,0,other documentary,TIFF,TIFF Docs,2013,0
1093,tt4057438,the death of jamie roldós,2013,123,41 min. or longer,Ecuador,Argentina,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,Lisandra I. Rivera,Manolo Sarmiento,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,other films,1,0,0,other documentary,IDFA,IDFA Panorama,2013,0
1094,tt0074400,the desert of the tartars,1976,140,41 min. or longer,France,Germany,Italy,NA,NA,NA,NA,0,0,0,0,1,0,0,Valerio Zurlini,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,other films,1,1,0,other fiction,CANNES,Cannes Classics - Restored Prints,2013,1
1095,tt2279558,the devil,2012,7,40 min. or shorter,France,NA,NA,NA,NA,NA,NA,0,0,0,0,1,0,0,Jean-Gabriel Périot,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,other films,1,0,0,other documentary,IDFA,Paradocs,2012,0
1096,tt3037176,the devil's liar,2013,82,41 min. or longer,South Africa,NA,NA,NA,NA,NA,NA,0,1,0,0,0,0,0,Riaan Hendricks,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,other films,1,0,0,other documentary,IDFA,IDFA Best of Fests,2013,0
1097,tt2701796,the devotion project: foremost in my mind,2013,10,40 min. or shorter,United States,NA,NA,NA,NA,NA,NA,0,0,0,1,0,0,0,Antony Osso,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,LGBT*Q films,0,0,0,other documentary,FRAMELINE,Shorts: Fire We Make,2013,0
1098,tt2193252,the devotion project: my person,2012,10,40 min. or shorter,United States,NA,NA,NA,NA,NA,NA,0,0,0,1,0,0,0,Antony Osso,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,LGBT*Q films,1,0,0,other documentary,FRAMELINE,Shorts: Families Are Forever,2013,0
1099,tt3106898,the dick knost show,2013,90,41 min. or longer,Canada,NA,NA,NA,NA,NA,NA,0,0,0,1,0,0,0,Bruce Sweeney,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,other films,1,0,0,other fiction,TIFF,Contemporary World Cinema,2013,0
11,tt5343312,berlin ecke bundesplatz - a baker on the bread line,2012,89,41 min. or longer,Germany,NA,NA,NA,NA,NA,NA,0,0,0,0,1,0,0,Hans-Georg Ullrich,Detlef Gumm,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,LGBT*Q films,0,0,0,other documentary,BERLINALE,Berlinale Goes Kiez,2013,0
1100,tt2352230,the dinner,2013,88,41 min. or longer,Netherlands,NA,NA,NA,NA,NA,NA,0,0,0,0,1,0,0,Menno Meyjes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,other films,1,0,0,other fiction,TIFF,Contemporary World Cinema,2013,0
1101,NA,the dinner,2012,22,40 min. or shorter,France,Palestinian Territories,United Arab Emirates,NA,NA,NA,NA,1,0,0,0,1,0,0,Maïs Darwazah,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,other films,0,0,0,other documentary,CLERMONT-FERRAND,Collections,2013,0
1102,NA,the dinner party,2013,8,40 min. or shorter,United States,NA,NA,NA,NA,NA,NA,0,0,0,1,0,0,0,Misha Aziz,Dana Downie,Chelsea Erling,Miz Helen,Jaime Moreno-Gonzalez,Yona Riel,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,LGBT*Q films,0,0,0,other fiction,FRAMELINE,Shorts: Generations: Youth and Elders Making Movies,2013,0
1103,tt2767266,the director: an evolution in three acts,2013,95,41 min. or longer,United States,Italy,NA,NA,NA,NA,NA,0,0,0,1,1,0,0,Christina Voros,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,other films,1,0,0,other documentary,IDFA,IDFA Panorama,2013,0
1104,tt3729920,the disappearance of eleanor rigby: him and her,2013,190,41 min. or longer,United States,NA,NA,NA,NA,NA,NA,0,0,0,1,0,0,0,Ned Benson,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,other films,1,0,0,other fiction,TIFF,Special Presentation,2013,0
1105,tt2860720,the dismantling,2013,111,41 min. or longer,Canada,NA,NA,NA,NA,NA,NA,0,0,0,1,0,0,0,Sebastien Pilote,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,other films,1,0,0,other fiction,TIFF,Contemporary World Cinema,2013,0
1106,tt3091304,the dog,2013,100,41 min. or longer,United States,NA,NA,NA,NA,NA,NA,0,0,0,1,0,0,0,Allison Berg,Frank Keraudren,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,LGBT*Q films,1,0,0,other documentary,TIFF,TIFF Docs,2013,0
1107,tt1825157,the double,2013,93,41 min. or longer,United Kingdom,NA,NA,NA,NA,NA,NA,0,0,0,0,1,0,0,Richard Ayoade,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,other films,1,0,0,other fiction,TIFF,Special Presentation,2013,0
1108,tt3106944,the end of pinky,2013,8,40 min. or shorter,Canada,NA,NA,NA,NA,NA,NA,0,0,0,1,0,0,0,Claire Blanchet,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,1,other films,1,0,0,animation fiction,TIFF,Short Cuts Canada,2013,0
1109,tt2768046,the end of the world,2013,62,41 min. or longer,Portugal,NA,NA,NA,NA,NA,NA,0,0,0,0,1,0,0,Pedro Pinho,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,other films,1,0,0,other fiction,BERLINALE,Generation,2013,0
111,tt1540741,a single shot,2013,116,41 min. or longer,United States,United Kingdom,Canada,NA,NA,NA,NA,0,0,0,1,1,0,0,David M. Rosenthal,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,other films,1,0,0,other fiction,BERLINALE,Forum,2013,0
1110,tt2770350,the eternal night of twelve moons,2013,87,41 min. or longer,Colombia,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,Priscila Padilla,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,other films,1,0,0,other documentary,BERLINALE,Generation,2013,0
1111,tt0054861,the exiles,1961,72,41 min. or longer,United States,NA,NA,NA,NA,NA,NA,0,0,0,1,0,0,0,Kent Mackenzie,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,other films,1,0,0,other fiction,BERLINALE,"NATIVe - Indigenous Cinema",2013,1
1112,tt1486834,the f word,2012,99,41 min. or longer,Canada,Ireland,NA,NA,NA,NA,NA,0,0,0,1,1,0,0,Michael Dowse,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,other films,1,0,0,other fiction,TIFF,Special Presentation,2013,0
1113,tt1839642,the face of love,2013,92,41 min. or longer,United States,NA,NA,NA,NA,NA,NA,0,0,0,1,0,0,0,Arie Posin,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,other films,1,0,0,other fiction,TIFF,Special Presentation,2013,0
1115,tt3091272,the fake,2013,101,41 min. or longer,South Korea,NA,NA,NA,NA,NA,NA,0,0,1,0,0,0,0,Yeon Sang-ho,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,1,other films,1,0,0,animation fiction,TIFF,Vanguard,2013,0
1116,tt3005554,the fiction of the fix,2012,10,40 min. or shorter,United States,NA,NA,NA,NA,NA,NA,0,0,0,1,0,0,0,Cathy Sitzes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,LGBT*Q films,1,0,0,other fiction,FRAMELINE,Shorts: Between Ring & Pendant,2013,0
1117,tt1837703,the fifth estate,2013,124,41 min. or longer,United States,NA,NA,NA,NA,NA,NA,0,0,0,1,0,0,0,Bill Condon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,other films,1,0,0,other fiction,TIFF,Opening Night Gala,2013,0
1118,tt2454430,the finishers,2013,95,41 min. or longer,Belgium,France,NA,NA,NA,NA,NA,0,0,0,0,1,0,0,Nils Tavernier,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,other films,1,0,0,other fiction,TIFF,Special Presentation,2013,0
1119,tt2190126,the first date,2012,8,40 min. or shorter,United States,NA,NA,NA,NA,NA,NA,0,0,0,1,0,0,0,Janella Lacson,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,LGBT*Q films,1,0,0,other fiction,FRAMELINE,Shorts: Fun In Girls Shorts,2013,0
112,tt2677200,a society,2012,17,40 min. or shorter,Sweden,NA,NA,NA,NA,NA,NA,0,0,0,0,1,0,0,Jens Assur,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,other films,1,0,1,other fiction,CLERMONT-FERRAND,International Competition,2013,0
1120,tt2623464,the first time,2013,9,40 min. or shorter,Sweden,NA,NA,NA,NA,NA,NA,0,0,0,0,1,0,0,Anders Hazelius,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,LGBT*Q films,1,0,0,other fiction,BERLINALE,Generation,2013,0
1121,NA,the football incident,1976,20,40 min. or shorter,France,NA,NA,NA,NA,NA,NA,0,0,0,0,1,0,0,Joris Ivens,Marceline Loridan-Ivens,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,other films,0,0,0,other documentary,IDFA,IDFA Top 10,2013,1
1122,NA,the fortune teller,2013,9,40 min. or shorter,United States,NA,NA,NA,NA,NA,NA,0,0,0,1,0,0,0,Leo Herrera,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,LGBT*Q films,0,0,0,other fiction,FRAMELINE,Shorts: Rats in Glitter,2013,0
